FacilityId,County,FacilityName,ReportedDate,ReportingYear,TotalServiceConnections,WholesaleConnections,RetailConnections,ServicesLead,ServicesUnknownMaterial,ServicesCopperLeadSolder,ServicesGalvanized,ServicesUnknownNotLead,ServicesCopperNonLeadSolder,ServicesCastDuctileIronTransite,ServicesPlastic,NAME,OBJECTID_1,NAME_1,CLASS_1,POP2012_1,FAC_TYPE,FAC_X,FAC_Y,SOURCE,SOURCE_2,SW_TYPE,SW_ORIGIN,GW_TYPE,GW_ORIGIN,BUYS_FROM,SELLER_FAC,SELLER_X,SELLER_Y,REPORTED_P,SS_2012_GA,P_2012_GAL,TOTAL_2012,SS_2012_MG,P_2012_MGD,Shape_Leng,Shape_Area
IL1730400,Shelby,Stewardson (PWS),3/28/19 10:35,2018,335,0,335,0,218,0,7,0,50,0,60,Stewardson,1245,Stewardson,village,736,municipality,3244966.747,2273063.445,groundwater,groundwater,,,sand and gravel,,,,,,YES,17651900,0,17651900,0.048328268,0,25712.04396,16507919.26
IL0313000,Cook,Stickney (PWS),3/26/19 9:04,2018,1901,0,1901,1825,0,10,20,0,36,9,1,Stickney,734,Stickney,village,6798,municipality,3468719.937,3202225.253,surface water,Lake Michigan,Lake Michigan,Lake Michigan,,,Chicago-South,IL0316000,3510000,3182000,YES,0,556818680,556818680,0,1.524486461,44787.52344,54210243.62
IL1410550,Ogle,Stillman Valley (PWS),5/22/19 14:59,2018,496,0,496,0,0,0,0,0,476,3,17,Stillman Valley,579,Stillman Valley,village,1141,municipality,3086514.925,3301639.505,groundwater,groundwater,,,c-o sandstone,,,,,,YES,32276800,0,32276800,0.088369062,0,19039.42297,15010355.63
IL0850450,Jo Daviess,Stockton (PWS),4/9/19 14:02,2018,833,0,833,0,0,0,0,0,827,0,6,Stockton,154,Stockton,village,1871,municipality,2865451.453,3391928.026,groundwater,groundwater,,,c-o sandstone,,,,,,YES,143069000,0,143069000,0.391701574,0,47024.04574,44152550.78
IL0313030,Cook,Stone Park (PWS),5/3/19 11:26,2018,20,0,20,0,0,0,1,0,19,0,0,Stone Park,759,Stone Park,village,4875,municipality,3438948.761,3232501.475,surface water,Lake Michigan,Lake Michigan,Lake Michigan,,,Melrose Park,IL0311860,3443395.287,3232457.493,YES,0,141362000,141362000,0,0.387028063,16221.25975,9497894.183
IL1654880,Saline,Stonefort (PWS),5/23/19 15:52,2018,123,0,123,0,10,0,0,0,102,0,11,Stonefort,43,Stonefort,village,308,municipality,3229062.169,1676566.633,groundwater,groundwater,,,sand and gravel,,Saline Valley Conservancy District,IL1655300,3328666.491,1723787.364,YES,0,24647000,24647000,0,0.067479808,29029.03399,40265403.03
IL0210550,Christian,Stonington (PWS),3/29/19 13:40,2018,446,1,445,0,0,0,0,0,420,0,26,Stonington,1277,Stonington,village,891,municipality,3086264.917,2407724.347,groundwater,groundwater,,,sand and gravel,,,,,,YES,33711000,0,33711000,0.092295688,0,30213.42173,12697879.87
IL1050700,Livingston,Strawn (PWS),4/12/19 11:34,2018,52,0,52,0,10,0,13,0,10,0,19,Strawn,956,Strawn,village,104,municipality,3303710.105,2777281.277,groundwater,groundwater,,,sand and gravel,,,,,,YES,4800000,0,4800000,0.013141684,0,16127.68719,14222937.09
IL0313060,Cook,Streamwood (PWS),4/1/19 16:31,2018,13103,0,13103,0,0,0,0,0,13064,39,0,Streamwood,682,Streamwood,village,40193,municipality,3357712.031,3273845.347,surface water,Lake Michigan,Lake Michigan,Lake Michigan,,,Northwest Suburban Municipal JAWA,IL0315400,3401000,3279000,YES,2590000,1107870000,1110460000,0.007091034,3.033182752,123103.3687,216999411.4
IL0710400,Henderson,Stronghurst (PWS),5/7/19 9:01,2018,396,0,396,3,138,0,0,0,250,0,5,Stronghurst,326,Stronghurst,village,906,municipality,2611502.426,2812047.462,groundwater,groundwater,,,mixed shallow bedrock and c-o sandstone,,,,,,YES,25460580,0,25460580,0.069707269,0,21690.6989,24486098.57
IL1030500,Lee,Sublette (PWS),4/8/19 23:45,2018,246,0,246,2,0,0,0,0,100,0,144,Sublette,541,Sublette,village,450,municipality,3073170.746,3134536.882,groundwater,groundwater,,,c-o sandstone,,,,,,NO,,,,,,15431.31515,9589426.256
IL0890850,Kane,Sugar Grove (PWS),4/12/19 14:53,2018,4245,0,4245,0,0,1450,0,0,2789,6,0,Sugar Grove,610,Sugar Grove,village,9154,municipality,3285619.2,3182426.414,groundwater,groundwater,,,mixed sand and gravel and shallow bedrock and c-o sandstone,,,,,,YES,353061700,0,353061700,0.966630253,0,324548.747,289692752.9
IL1390300,Moultrie,Sullivan (PWS),3/13/19 14:31,2018,2486,243,2243,0,0,0,0,2486,0,0,0,Sullivan,1279,Sullivan,city,4288,municipality,3249937.86,2393195.24,groundwater,groundwater,,,sand and gravel,,,,,,NO,,,,,,73716.63141,73805566.05
IL1631350,St. Clair,Summerfield (PWS),3/26/19 15:10,2018,194,0,194,0,0,0,0,3,186,0,5,Summerfield,1178,Summerfield,village,458,municipality,2928690.489,2030454.359,surface water,surface water,river,Kaskaskia River,,,S L M Water Commission (SLM),IL1635090,2928127.578,1968519.053,YES,0,15021000,15021000,0,0.041125257,20476.13863,11768622.12
IL0310060,Cook,Summit (PWS),4/10/19 10:48,2018,2540,0,2540,2331,0,203,0,0,0,6,0,Summit,733,Summit,village,10926,municipality,3457645.8,3190895.248,surface water,Lake Michigan,Lake Michigan,Lake Michigan,,,Chicago-South,IL0316000,3510000,3182000,YES,0,420920000,420920000,0,1.152416153,40040.11653,62322881.23
IL1010300,Lawrence,Sumner (PWS),5/20/19 13:33,2018,530,0,530,10,120,0,150,0,100,0,150,Sumner,1342,Sumner,city,3164,municipality,3463500.679,2078039.983,groundwater,groundwater,,,mixed sand and gravel and shallow bedrock,,South Lawrence Water Corp,IL1010010,3483505.621,2062069.181,YES,0,34243300,34243300,0,0.093753046,54424.4604,37642800.39
IL0370550,DeKalb,Sycamore (PWS),4/11/19 10:13,2018,7182,0,7182,111,5815,0,2,21,1204,3,26,Sycamore,606,Sycamore,city,17725,municipality,3221222.091,3260069.544,groundwater,groundwater,,,c-o sandstone,,,,,,YES,668165000,0,668165000,1.829336071,0,238771.8711,270068152.3
IL0570900,Fulton,Table Grove (PWS),4/14/19 16:52,2018,220,0,220,0,100,0,9,0,90,2,19,Table Grove,309,Table Grove,village,453,municipality,2743539.479,2672127.541,groundwater,groundwater,,,sand and gravel,,Astoria,IL0570050,2762118.501,2622231.351,NO,,,,,,14252.95192,7771758.486
IL1290250,Menard,Tallula (PWS),5/2/19 23:30,2018,393,0,393,0,293,0,0,0,100,0,0,Tallula,372,Tallula,village,488,municipality,2879080.019,2519894.987,groundwater,groundwater,,,sand and gravel,,,,,,NO,,,,,,26290.20822,14657648.25
IL1450250,Perry,Tamaroa (PWS),4/10/19 15:27,2018,995,0,995,0,847,8,4,0,20,0,116,Tamaroa,92,Tamaroa,village,640,municipality,3077476.312,1863543.801,surface water,surface water,reservoir,Rend Lake,,,Du Quoin,IL1450100,3076760.538,1814827.809,NO,,,,,,28528.77999,26433529.99
IL0030100,Alexander,Tamms (PWS),4/26/19 10:36,2018,255,0,255,0,0,0,0,0,208,0,47,Tamms,34,Tamms,village,634,municipality,3053163.03,1658230.902,groundwater,groundwater,,,sand and gravel,,,,,,NO,,,,,,52386.75765,64357189.02
IL1950550,Whiteside,Tampico (PWS),4/11/19 11:45,2018,345,345,0,40,15,0,200,0,90,0,0,Tampico,489,Tampico,village,835,municipality,2922344.429,3129821.537,groundwater,groundwater,,,sand and gravel,Green River Lowlands,,,,,YES,16521241,0,16521241,0.045232693,0,22035.19889,10710956.63
IL1350650,Montgomery,Taylor Springs (PWS),3/14/19 9:36,2018,317,0,317,0,0,0,0,15,240,0,62,Taylor Springs,1146,Taylor Springs,village,704,municipality,3001427.805,2223708.107,surface water,surface water,reservoir,Glen Shoals Lake; Lake Hillsboro,,,Hillsboro,IL1350300,3011318.34,2225953.416,YES,0,17493000,17493000,0,0.047893224,31129.64133,28614214.29
IL0210600,Christian,Taylorville (PWS),3/25/19 15:59,2018,5824,2,5822,0,276,0,0,0,5546,0,2,Taylorville,1132,Taylorville,city,11372,municipality,3057085.92,2376281.83,surface water,surface water,reservoir,Taylorville Lake,,,,,,,YES,734120719,0,734120719,2.009912988,0,410836.484,324694635.1
IL0490450,Effingham,Teutopolis (PWS),3/18/19 11:41,2018,821,0,821,0,0,0,0,0,728,0,93,Teutopolis,1233,Teutopolis,village,1571,municipality,3287420.494,2225458.268,mixed,mixed,reservoir,Cips Lake,sand and gravel,,Effingham,IL0490251,3267633.884,2221148.005,YES,23405847,32386854,55792701,0.064081717,0.088670374,43354.0942,44931899.86
IL0750850,Iroquois,Thawville (PWS),3/18/19 8:08,2018,100,0,100,0,40,0,8,0,45,0,7,Thawville,971,Thawville,village,242,municipality,3382714.177,2785523.64,groundwater,groundwater,,,sand and gravel,Mahomet Aquifer,,,,,NO,,,,,,15429.2013,9058539.406
IL1671250,Sangamon,Thayer (PWS),5/6/19 9:20,2018,400,0,400,0,0,42,96,104,66,0,92,Thayer,1127,Thayer,village,697,municipality,2927874.424,2372047.577,surface water,surface water,reservoir,Otter Lake,,,Otter Lake Water Commission,IL1175200,2888302.932,2334194.848,YES,0,20772200,20772200,0,0.056871184,25152.78106,16697817.17
IL0030150,Alexander,Thebes (PWS),4/15/19 10:35,2018,168,0,168,0,0,0,0,168,0,0,0,Thebes,33,Thebes,village,435,municipality,2901025.102,2006946.314,groundwater,groundwater,,,shallow bedrock,,,,,,NO,,,,,,40594.10761,63842925.08
IL0190950,Champaign,Thomasboro (PWS),4/26/19 13:25,2018,501,0,501,0,17,0,0,0,436,0,48,Thomasboro,996,Thomasboro,village,1116,municipality,3364503.593,2629524.312,groundwater,groundwater,,,sand and gravel,Mahomet Aquifer,,,,,YES,34965000,0,34965000,0.095728953,0,26621.58517,27645469.46
IL0550500,Franklin,Thompsonville (PWS),3/29/19 15:35,2018,305,0,305,0,0,39,1,117,18,0,130,Thompsonville,115,Thompsonville,village,530,municipality,3211730.046,1783914.351,surface water,surface water,reservoir,Rend Lake,,,Rend Lake Inter-City Water System,IL0555100,3156727.94,1832380.974,YES,0,15223448,15223448,0,0.041679529,31968.93539,56463104.42
IL0150350,Carroll,Thomson (PWS),3/21/19 10:37,2018,236,0,236,0,0,0,99,0,137,0,0,Thomson,465,Thomson,village,610,municipality,2834365.851,3254360.802,groundwater,groundwater,,,mixed sand and gravel and c-o sandstone,,,,,,YES,33295000,0,33295000,0.091156742,0,58424.62436,65916187.61
IL0313090,Cook,Thornton (PWS),3/18/19 10:21,2018,6,0,6,2,0,0,0,0,4,0,0,Thornton,837,Thornton,village,2336,municipality,3512436.842,3113351.973,surface water,Lake Michigan,Lake Michigan,Lake Michigan,,,South Holland,IL0312970,3516716.267,3123120.228,NO,,,,,,46634.91883,65610872.14
IL1570700,Randolph,Tilden (PWS),4/1/19 20:46,2018,550,0,550,0,455,0,0,0,65,0,30,Tilden,15,Tilden,village,929,municipality,2947444.224,1891029.781,surface water,surface water,river,Kaskaskia River,,,Kaskaskia Water District,IL1635110,2915525.799,1916945.241,YES,0,29492430,29492430,0,0.080745873,20922.68159,27162327.48
IL0314910,Cook,Tinley Park (PWS),5/23/19 10:17,2018,23242,2,23240,23,322,0,243,104,22543,3,4,Tinley Park,828,Tinley Park,village,56795,municipality,3461757.69,3110870.499,surface water,Lake Michigan,Lake Michigan,Lake Michigan,,,Oak Lawn,IL0312220,3474939.421,3164438.128,YES,0,3679675000,3679675000,0,10.0744011,247351.1469,443132581.7
IL0111050,Bureau,Tiskilwa (PWS),4/15/19 13:51,2018,360,0,360,40,80,0,40,0,100,0,100,Tiskilwa,514,Tiskilwa,village,791,municipality,2997714.108,3007112.256,groundwater,groundwater,,,sand and gravel,,,,,,NO,,,,,,23443.2716,12575743.25
IL0350200,Cumberland,Toledo (PWS),4/11/19 10:17,2018,601,1,600,0,554,0,0,0,40,0,7,Toledo,1299,Toledo,village,1258,municipality,3353392.563,2277382.322,groundwater,groundwater,,,sand and gravel,,,,,,YES,37085100,0,37085100,0.10153347,0,58760.58377,25045732.56
IL0191000,Champaign,Tolono (PWS),5/28/19 8:04,2018,1304,0,1304,0,303,0,100,0,401,0,500,Tolono,995,Tolono,village,3648,municipality,3344951.302,2537971.285,groundwater,groundwater,,,sand and gravel,Mahomet Aquifer,Illinois American - Champaign,IL0195300,3339874.924,2589562.335,NO,,,,,,67632.20946,58915682.59
IL1230250,Marshall,Toluca (PWS),3/15/19 14:32,2018,696,0,696,0,246,57,5,0,0,1,387,Toluca,950,Toluca,city,1410,municipality,3100563.069,2902819.996,groundwater,groundwater,,,c-o sandstone,,,,,,YES,113279538,0,113279538,0.310142472,0,37817.86553,29319715.68
IL0991150,LaSalle,Tonica (PWS),4/5/19 12:44,2018,335,0,335,1,152,0,2,0,170,0,10,Tonica,546,Tonica,village,771,municipality,3117778.555,2979536.328,groundwater,groundwater,,,mixed sand and gravel and shallow bedrock,,,,,,NO,,,,,,41276.91836,37645933.02
IL1750150,Stark,Toulon (PWS),4/9/19 15:05,2018,550,0,550,36,483,0,0,0,18,0,13,Toulon,505,Toulon,city,1334,municipality,2900295.443,2935085.876,groundwater,groundwater,,,shallow bedrock,,,,,,NO,,,,,,49331.34346,28101104.55
IL0210650,Christian,Tovey (PWS),3/29/19 13:24,2018,207,0,207,0,0,0,0,0,182,0,25,Tovey,1131,Tovey,village,545,municipality,3014439.558,2389363.719,mixed,mixed,reservoir,"Taylorville Lake, Otter Lake",sand and gravel,,"Kincaid, Pawnee","IL0210250, IL1670850",,,NO,,,,,,13338.76408,6175684.566
IL1131050,McLean,Towanda (PWS),4/11/19 15:09,2018,242,0,242,0,0,66,60,116,0,0,0,Towanda,922,Towanda,village,534,municipality,3165655.404,2743226.441,surface water,surface water,reservoir,Lake Bloomington; Lake Evergreen,,,Bloomington,IL1130200,3147838.449,2711981.256,YES,0,17436344,17436344,0,0.047738108,25536.51418,20684112.13
IL1730500,Shelby,Tower Hill (PWS),3/18/19 11:59,2018,265,0,265,0,0,0,0,0,0,0,265,Tower Hill,1291,Tower Hill,village,613,municipality,3152032.849,2316824.813,groundwater,groundwater,,,sand and gravel,,,,,,YES,11741300,0,11741300,0.032145927,0,21682.07354,27715051.16
IL0975010,Lake,Tower Lakes (PWS),4/9/19 15:09,2018,392,0,392,0,392,0,0,0,0,0,0,Tower Lakes,630,Tower Lakes,village,1259,municipality,3363155.573,3350426.128,groundwater,groundwater,,,mixed sand and gravel and shallow bedrock,,,,,,YES,47748000,0,47748000,0.130726899,0,29194.08844,28587611.15
IL1790700,Tazewell,Tremont (PWS),3/14/19 11:39,2018,1068,0,1068,110,40,100,10,0,750,0,58,Tremont,360,Tremont,village,2316,municipality,3002619.835,2728743.982,groundwater,groundwater,,,sand and gravel,Mahomet Aquifer,,,,,YES,79613000,0,79613000,0.217968515,0,33494.22558,26037497.76
IL0270500,Clinton,Trenton (PWS),4/12/19 11:28,2018,1341,0,1341,0,1200,0,47,0,47,0,47,Trenton,1220,Trenton,city,2731,municipality,2948686.415,2033974.21,surface water,surface water,river,Kaskaskia River,,,S L M Water Commission (SLM),IL1635090,2928127.578,1968519.053,YES,0,71100000,71100000,0,0.194661191,44098.94261,36182478.64
IL1191000,Madison,Troy (PWS),4/11/19 9:27,2018,6324,0,6324,0,64,3765,0,224,1255,15,1001,Troy,1170,Troy,city,9938,municipality,2886596.959,2078969.416,groundwater,groundwater,,,sand and gravel,,,,,,YES,481396920,0,481396920,1.317992936,0,191196.8839,147526763.7
IL0415030,Douglas,Tuscola (PWS),3/22/19 11:02,2018,2360,1,2359,0,630,0,185,0,1514,0,31,Tuscola,991,Tuscola,city,4477,municipality,3340114.244,2467695.489,groundwater,groundwater,,,shallow bedrock,,Illinois American - Champaign,IL0195300,3339874.924,2589562.335,YES,0,139464600,139464600,0,0.381833265,82780.94656,75805319.54
IL1530350,Pulaski,Ullin (PWS),4/15/19 13:53,2018,204,0,204,0,154,0,0,0,50,0,0,Ullin,64,Ullin,village,498,municipality,3097061.317,1550710.958,groundwater,groundwater,,,sand and gravel,,South Water Inc,IL0030020,3054622.824,1530765.962,NO,,,,,,63731.07292,79028096.45
IL1110900,McHenry,Union (PWS),8/2/19 0:00,2018,257,0,257,0,0,256,0,0,0,0,1,Union,593,Union,village,588,municipality,3259035.41,3350847.012,groundwater,groundwater,,,mixed shallow bedrock and c-o sandstone,,,,,,YES,21630000,0,21630000,0.059219713,0,26071.2473,22967801.78
IL0010700,Adams,Ursa (PWS),4/12/19 15:25,2018,288,0,288,0,0,0,0,0,116,0,172,Ursa,245,Ursa,village,643,municipality,2479460.912,2570332.301,groundwater,groundwater,,,shallow bedrock,,,,,,NO,,,,,,46654.28027,19212202.74
IL0550600,Franklin,Valier (PWS),3/29/19 15:39,2018,593,0,593,0,0,0,10,359,224,0,0,Valier,94,Valier,village,665,municipality,3130712.837,1820208.159,surface water,surface water,reservoir,Rend Lake,,,Rend Lake Inter-City Water System,IL0555100,3156727.94,1832380.974,YES,0,30014544,30014544,0,0.082175343,32797.51214,31216181.98
IL1330250,Monroe,Valmeyer (PWS),3/25/19 10:35,2018,463,0,463,0,0,0,0,0,437,0,26,Valmeyer,1365,Valmeyer,village,1281,municipality,2772545.596,1926215.93,groundwater,groundwater,,,sand and gravel,,Fountain Water District,IL1330020,2769382.733,1923363.759,NO,,,,,,71339.66701,100215676.9
IL0510350,Fayette,Vandalia (PWS),3/21/19 13:37,2018,2585,0,2585,0,2554,0,5,0,8,0,18,Vandalia,1264,Vandalia,city,7115,municipality,3107970.949,2165543.55,surface water,surface water,mixed reservoir and river,Vandalia Lake; Kaskaskia River,,,,,,,YES,380130000,0,380130000,1.04073922,0,158444.1875,223815219
IL1230300,Marshall,Varna (PWS),4/15/19 13:52,2018,200,0,200,0,0,0,70,0,50,0,80,Varna,949,Varna,village,379,municipality,3075406.892,2914769.824,groundwater,groundwater,,,mixed sand and gravel and c-o sandstone,,,,,,NO,,,,,,15354.63724,8192007.468
IL0770550,Jackson,Vergennes (PWS),4/15/19 10:32,2018,309,0,309,0,0,0,0,309,0,0,0,Vergennes,7,Vergennes,village,305,municipality,3045981.705,1778398.227,surface water,surface water,reservoir,Lake Kinkaid,,,Kinkaid Reeds Crk Int City WS,IL0775100,3027253.597,1743366.581,YES,0,18197000,18197000,0,0.049820671,18789.92247,9752671.016
IL0450400,Edgar,Vermilion (PWS),3/29/19 10:07,2018,94,0,94,0,87,0,0,0,0,0,7,Vermilion,1308,Vermilion,village,213,municipality,3536068.344,2392023.648,groundwater,groundwater,,,sand and gravel,,,,,,NO,,,,,,18342.51408,20995492.62
IL0570950,Fulton,Vermont (PWS),5/8/19 14:35,2018,299,0,299,11,288,0,0,0,0,0,0,Vermont,308,Vermont,village,701,municipality,2742234.958,2647018.221,surface water,surface water,reservoir,Vermont Lake,,,,,,,YES,22822100,0,22822100,0.062483504,0,33538.43746,34709260.17
IL1210550,Marion,Vernon (PWS),4/8/19 11:39,2018,146,0,146,0,85,0,0,0,38,0,23,Vernon,1254,Vernon,village,128,municipality,3116351.718,2104589.425,surface water,surface water,reservoir,Carlyle Lake,,,Gateway Water Company,IL0270040,3116258.631,2054551.304,YES,0,2167143,2167143,0,0.005933314,20099.60086,25156420.03
IL0971750,Lake,LCPWD - Vernon Hills (PWS),4/10/19 11:20,2018,8223,0,8223,0,135,0,0,0,8088,0,0,LC - Vernon Hills,711,Vernon Hills,village,25434,municipality,3415296.022,3352104.283,mixed,mixed,Lake Michigan,Lake Michigan,c-o sandstone,,LCPW - Vernon Hills,IL0971750,3410400,3356122,YES,60100,996303000,996363100,0.000164545,2.727728953,133140.4854,218917327.6
IL0090200,Brown,Versailles (PWS),4/2/19 10:37,2018,264,0,264,0,0,0,0,0,264,0,0,Versailles,293,Versailles,village,469,municipality,2676612.035,2498650.216,groundwater,groundwater,,,sand and gravel,,,,,,YES,16573600,0,16573600,0.045376044,0,21256.33683,25886391.89
IL0950550,Knox,Victoria (PWS),4/15/19 21:22,2018,171,0,171,0,0,0,0,0,151,0,20,Victoria,343,Victoria,village,313,municipality,2836605.974,2913599.128,groundwater,groundwater,,,shallow bedrock,,,,,,YES,12239000,0,12239000,0.033508556,0,34490.65041,18260575.04
IL0870350,Johnson,Vienna (PWS),4/9/19 9:28,2018,774,0,774,0,555,90,27,0,1,0,101,Vienna,69,Vienna,city,1453,municipality,3174361.327,1602101.039,groundwater,groundwater,,,sand and gravel,,Millstone PWD,IL1515050,3263257.832,1633175.353,YES,61620000,1349900,62969900,0.168706366,0.003695825,77368.33513,79536769.08
IL0410350,Douglas,Villa Grove (PWS),4/9/19 13:36,2018,1101,1,1100,814,0,0,0,0,0,0,287,Villa Grove,990,Villa Grove,city,2517,municipality,3374152.422,2492178.019,groundwater,groundwater,,,shallow bedrock,,,,,,NO,,,,,,53355.58943,41550339.63
IL0430800,DuPage,Villa Park (PWS),4/30/19 15:00,2018,7132,0,7132,42,6306,0,13,0,739,32,0,Villa Park,755,Villa Park,village,21914,municipality,3412726.347,3225723.363,surface water,Lake Michigan,Lake Michigan,Lake Michigan,,,DuPage Water Commission,IL0435400,3400000,3215000,YES,5094000,602812000,607906000,0.013946612,1.650409309,108974.9175,131421415.5
IL1310450,Mercer,Viola (PWS),4/2/19 13:16,2018,436,0,436,0,0,370,0,0,42,0,24,Viola,431,Viola,village,1001,municipality,2702540.743,2977227.466,groundwater,groundwater,,,mixed shallow bedrock and c-o sandstone,,,,,,YES,25769600,0,25769600,0.07055332,0,26589.70213,23555159.96
IL1171100,Macoupin,Virden (PWS),6/19/19 15:38,2018,1726,0,1726,0,1726,0,0,0,0,0,0,Virden,1118,Virden,city,3456,municipality,2923876.736,2358864.372,surface water,surface water,reservoir,Otter Lake,,,Otter Lake Water Commission,IL1175200,2888302.932,2334194.848,NO,,,,,,64706.72486,50376893.74
IL0170250,Cass,Virginia (PWS),3/14/19 13:29,2018,822,3,819,0,0,0,410,159,150,0,103,Virginia,287,Virginia,city,1594,municipality,2801755.832,2521868.737,groundwater,groundwater,,,sand and gravel,,,,,,YES,94826000,0,94826000,0.259619439,0,53307.42991,34037731.45
IL0971770,Lake,Volo (PWS),4/10/19 11:14,2018,2200,0,2200,0,0,0,0,0,2200,0,0,Volo,177,Volo,village,3055,municipality,3364523.347,3383741.621,groundwater,groundwater,,,c-o sandstone,,,,,,YES,101395000,0,101395000,0.277604381,0,133881.2869,110700674.7
IL1350700,Montgomery,Waggoner (PWS),4/15/19 12:14,2018,94,0,94,0,0,0,0,27,38,0,29,Waggoner,1145,Waggoner,village,281,municipality,2957076.614,2313089.626,groundwater,groundwater,,,sand and gravel,,,,,,NO,,,,,,11934.6948,7262031.44
IL0111100,Bureau,Walnut (PWS),5/23/19 19:55,2018,633,0,633,0,633,0,0,0,0,0,0,Walnut,493,Walnut,village,1440,municipality,2975295.825,3102987.697,groundwater,groundwater,,,sand and gravel,,,,,,YES,58331000,0,58331000,0.159701574,0,35802.80886,22793934.21
IL1210600,Marion,Walnut Hill (PWS),4/26/19 14:20,2018,517,0,517,0,349,0,0,0,11,0,157,Walnut Hill,1253,Walnut Hill,village,111,municipality,3129688.733,1987411.237,surface water,surface water,reservoir,Carlyle Lake,,,Centralia,IL1214220,3108293.355,2005322.533,YES,0,22200000,22200000,0,0.060780287,13030.34302,10224848.36
